Actual,Predicted,Stock,Inventory_Status
36646.93219770113,30227.442237923166,8694.231159183619,REORDER
13498.548307089837,16320.55423309458,10982.283042552033,REORDER
10189.58663853478,10410.849125824221,5426.687050201552,REORDER
3473.1459038558137,3714.816907861006,2099.079457935695,REORDER
12790.018609272898,11651.709413882574,4687.545511550961,REORDER
2063.2235698680543,2254.6778210536368,1318.793161712401,REORDER
5416.414290216427,4975.938954109659,2047.4941409480616,REORDER
34103.3596861462,35368.826424926505,18949.879951243558,REORDER
18146.48529584891,20594.661815837077,12745.507427906705,REORDER
3125.8983151999487,3395.839084391265,1967.860311386949,REORDER
6531.584129064548,5691.406928874314,2005.5262642469243,REORDER
16653.627271533685,12604.0099842021,2252.387704769466,REORDER
49632.44112797745,46508.31048903631,20130.02460557701,REORDER
69.68565552914806,2435.1079263717115,3582.9762340284196,REORDER
18293.0323080719,20025.12485386531,11744.654972726064,REORDER
32883.51598325421,30227.442237923166,12457.647373630534,REORDER
9976.201726732226,10495.165999104745,5766.547271924892,REORDER
315.80544886588314,334.53796780040216,186.0015028347201,REORDER
9572.633758376149,10495.165999104745,6170.115240280969,REORDER
168.36277883298175,334.53796780040216,333.4441728676215,REORDER
14668.348202687674,14626.337465732659,7271.157995911315,REORDER
47864.44681408145,46508.31048903631,21898.018919473012,REORDER
3154.848414644804,3572.754520282916,2204.2833657795695,REORDER
30022.01350952579,31904.56963003261,17834.840935523123,REORDER
8369.548254757354,8189.660990340552,3914.9432307534753,REORDER
3479.925172109925,5243.880108884092,4385.894991216213,REORDER
50054.099434405296,55885.921020371,33774.78209615121,REORDER
76593.75455823686,37019.031579553484,-21065.207188906636,STOCK OUT
23628.017037671892,16625.235658532787,1309.8364501272881,REORDER
4730.078899068681,4054.488980335219,1351.6545714341473,REORDER
33408.765319274135,37363.04230526424,22635.79813862223,REORDER
5315.558407974792,3572.754520282916,43.57337244958126,REORDER
27957.1603308496,27821.20630566543,13774.649127648543,REORDER
43917.03326551778,36156.66719163634,10317.967521936735,REORDER
12630.404539865303,13261.109754825055,7261.260092372278,REORDER
17986.42551037746,16625.235658532787,6951.427977421721,REORDER
12070.181021338763,14530.537565270357,9725.625326566771,REORDER
68223.96502270618,72243.00876603602,40140.54812634784,REORDER
19065.63668636995,19481.596219005678,10156.757642138567,REORDER
8645.368049746296,10495.165999104745,7097.380948910823,REORDER
2136.458679679881,1471.525640454463,70.82978100181344,REORDER
52578.71455248399,41015.12517406721,8943.973208616822,REORDER
7554.022593440586,6785.3026828262355,2623.931430798766,REORDER
30986.591592846573,33306.22980059535,18972.75310804645,REORDER
21922.13029476848,15116.666148334403,752.8689277331214,REORDER
3008.968826026256,3395.839084391265,2084.7898005606417,REORDER
14481.368719130332,11573.365985730281,2878.680259465087,REORDER
11.444177251768481,334.53796780040216,490.3627744488347,REORDER
29640.428070884886,27178.779086286126,11127.740558544301,REORDER
1295.6138852545132,1471.525640454463,911.674575427181,REORDER
365.28203766747396,334.53796780040216,136.52491403312928,REORDER
8167.732396075855,6561.3408979021815,1674.2789507774178,REORDER
15670.443426348344,16320.55423309458,8810.387923293527,REORDER
2.7608068909477774,334.53796780040216,499.04614480965546,REORDER
25551.356998718224,30227.442237923166,19789.806358166523,REORDER
20348.08280286275,20594.661815837077,10543.909920892864,REORDER
58336.10666505897,41433.76261624115,3814.5372593027496,REORDER
4320.807353460059,4054.488980335219,1760.926117042769,REORDER
2569.9136895943852,3242.07978279673,2293.20598460071,REORDER
2347.8239109700075,3395.839084391265,2745.93471561689,REORDER
1869.82249936222,3714.816907861006,3702.4028624292887,REORDER
1154.4028663219026,1471.525640454463,1052.8855943597916,REORDER
4253.855219855148,5076.630149537109,3361.090004450516,REORDER
8959.621787298373,8374.785353700157,3602.5562432518636,REORDER
2265.4469198390316,2211.099755391373,1051.202713248028,REORDER
3537.2134231192704,3395.839084391265,1556.5452034676273,REORDER
3077.587624050801,6281.805202838578,6345.120180207066,REORDER
28484.771740378957,24344.244662220462,8031.595252951738,REORDER
1404.024480058269,3020.9227397140867,3127.3596295128614,REORDER
339.73506341679644,3231.0151701037807,4506.787691738875,REORDER
68367.65015557995,61010.036288300784,23147.404276871224,REORDER
16618.224867892397,15499.693054352125,6631.314713635791,REORDER
4.518639719411106,334.53796780040216,497.2883119811921,REORDER
59233.91022039594,72243.00876603602,49130.60292865808,REORDER
1394.1016579312434,1471.525640454463,813.1868027504509,REORDER
440.4959391473591,448.84815606871086,232.77629495570716,REORDER
21246.059193505287,17549.557714238726,5078.277377852803,REORDER
35278.67555477691,33306.22980059535,14680.66914611611,REORDER
838.2755870561934,334.53796780040216,-336.4686353555902,STOCK OUT
2581.243517007874,2057.3404537968386,504.76716368738425,REORDER
311.0098416892489,334.53796780040216,190.79711001135433,REORDER
34347.326541743016,31904.56963003261,13509.527903305898,REORDER
191.15934483750704,334.53796780040216,310.6476068630962,REORDER
25624.74365687303,30012.87168394791,19394.56386904883,REORDER
1954.7986070193238,1903.046334154343,899.7708942121908,REORDER
12942.436701781678,10943.732630807594,3473.162244429712,REORDER
682.9892248629462,5510.634939972637,7582.963185096009,REORDER
8154.820981294017,10495.165999104745,7587.928017363101,REORDER
1986.3411109490808,1471.525640454463,220.94734973261347,REORDER
1874.6444458511285,1471.525640454463,332.64401483056577,REORDER
2164.177958049493,1471.525640454463,43.11050263220113,REORDER
3313.901422788152,5827.718745330452,5427.676695207527,REORDER
440.3665180670129,926.2544619536142,949.0151748634082,REORDER
3969.584680523236,3891.7323437526575,1868.0138351057503,REORDER
4771.615185367231,4054.488980335219,1310.118285135597,REORDER
22376.430969743993,30227.442237923166,22964.732387140753,REORDER
4265.078625039554,7537.724358949839,7041.507913385205,REORDER
35.27912643359908,2656.2649694543547,3949.118327747933,REORDER
70430.57860499746,72243.00876603602,37933.93454405657,REORDER
74.34716114039311,1452.651097191725,2104.6294846471947,REORDER
7735.718530120453,7955.130124931507,4196.9766572768085,REORDER
15414.624381416088,16320.55423309458,9066.206968225782,REORDER
3127.442549854208,3395.839084391265,1966.3160767326895,REORDER
19684.41726418532,15499.693054352125,3565.12231734287,REORDER
3223.9595235206093,13528.64249059309,17069.004212369025,REORDER
80768.36066721883,83694.18699851657,44772.91983055603,REORDER
53917.9926722663,48071.28883111558,18188.94057440706,REORDER
1084.3553609612807,1050.1249270390915,490.8320295973565,REORDER
13310.66798444982,13997.967745736192,7686.28363415447,REORDER
1796.289727212852,2408.4371226481717,1816.3659567594054,REORDER
18871.2235333166,20594.661815837077,12020.769190439016,REORDER
23178.62518565839,21449.781821044897,8996.047545908954,REORDER
2051.411036861015,3395.839084391265,3042.3475897258827,REORDER
86498.36462680022,83694.18699851657,39042.91587097464,REORDER
1574.4241500444762,1471.525640454463,632.8643106372181,REORDER
3784.1664918660176,3714.816907861006,1788.0588699254909,REORDER
561.2580617924864,334.53796780040216,-59.45111009188315,STOCK OUT
8069.567077533643,8189.660990340552,4214.924407977186,REORDER
10794.884896648771,9254.305711046389,3086.573669920812,REORDER
3888.943710211078,3714.816907861006,1683.2816515804307,REORDER
9084.402178523354,10495.165999104745,6658.346820133764,REORDER
7703.630934714114,9254.305711046389,6177.827631855469,REORDER
14598.013730717355,15504.031409494104,8658.0333835238,REORDER
8235.949812640158,8697.563531735028,4810.395484962384,REORDER
6341.512307043251,4058.226279087134,-254.17288841254958,STOCK OUT
14269.028613800674,15499.693054352125,8980.510967727514,REORDER
10689.987554497488,11124.799354027433,5997.211476543662,REORDER
13124.519789398208,12047.59335064692,4946.870236572173,REORDER
107138.35048046804,94084.10343480477,33987.80467173911,REORDER
6900.220866722302,7537.724358949839,4406.365671702457,REORDER
59.213124760560724,334.53796780040216,442.5938269400425,REORDER
1840.473148908663,3395.839084391265,3253.2854776782347,REORDER
251.18598998339178,334.53796780040216,250.62096171721146,REORDER
18470.808819844773,20594.661815837077,12421.183903910842,REORDER
31142.562164269006,30227.442237923166,14198.60119261574,REORDER
39.43634081201387,334.53796780040216,462.37061088858934,REORDER
29551.49171395352,23187.790600018987,5230.194186074961,REORDER
34.45014939700254,334.53796780040216,467.3568023036007,REORDER
20835.093025640606,26275.62834047009,18578.34948506453,REORDER
49189.79003403653,49965.764062252725,25758.856059342565,REORDER
11230.489658515213,8570.06781099675,1624.6120579799135,REORDER
40856.70110896777,36156.66719163634,13378.299678486743,REORDER
35242.388313024916,39994.14039403286,24748.822278024374,REORDER
5003.982309233174,4220.982915669696,1327.4920642713696,REORDER
11880.077530688366,13261.109754825055,8011.587101549216,REORDER
24402.251486898826,25817.588925042972,14324.13190066563,REORDER
2145.939128114292,3395.839084391265,2947.8194984726056,REORDER
13.769578399763866,334.53796780040216,488.03737330083936,REORDER
4607.250562418922,21015.17948027496,26915.518657993518,REORDER
21339.51624875584,24344.244662220462,15176.850744574855,REORDER
8222.731529573039,8189.660990340552,4061.7599559377904,REORDER
4764.851070514743,4155.180175762669,1467.9191931292607,REORDER
8470.93488700052,6785.3026828262355,1707.0191372388326,REORDER
589.7586306344408,448.84815606871086,83.51360346862543,REORDER
11840.742134884735,11632.541993494599,5608.070855357164,REORDER
4899.782376441185,4220.982915669696,1431.691997063359,REORDER
17483.296028739973,15804.374479790335,6223.265690945529,REORDER
1823.397880563107,1471.525640454463,383.8905801185872,REORDER
30173.36787648955,30227.442237923166,15167.795480395198,REORDER
17673.917672654043,20594.661815837077,13218.075051101572,REORDER
19970.361001156212,16320.55423309458,4510.470348485658,REORDER
39414.29866620605,45068.68826682802,28188.733734035988,REORDER
6659.823877674187,8977.446803564108,6806.346327671974,REORDER
10561.417239809747,10495.165999104745,5181.331758847371,REORDER
1252.932810464834,1471.525640454463,954.3556502168603,REORDER
6221.522416854263,6935.062909085888,4181.071946774569,REORDER
68712.26361446975,72243.00876603602,39652.249534584276,REORDER
3483.575475332938,3395.839084391265,1610.1831512539597,REORDER
35.339767478777084,334.53796780040216,466.46718422182613,REORDER
11.890638910846304,334.53796780040216,489.91631278975694,REORDER
8398.488524987319,8977.446803564108,5067.681680358843,REORDER
54860.35258921042,54020.34887840339,26170.17072839466,REORDER
2323.885596188722,3395.839084391265,2769.8730303981756,REORDER
7648.541595435623,10002.338407448207,7354.966015736687,REORDER
2763.77894017482,3395.839084391265,2329.9796864120776,REORDER
3163.818652127174,3891.7323437526575,2673.779863501812,REORDER
7078.864752094014,6561.3408979021815,2763.1465947592587,REORDER
273.1957089846026,334.53796780040216,228.61124271600062,REORDER
39649.109313558045,43235.26720078977,25203.791487626615,REORDER
10265.558219392206,10495.165999104745,5477.190779264913,REORDER
1621.7811167779691,1471.525640454463,585.5073439037251,REORDER
10720.333501632329,10495.165999104745,5022.415497024789,REORDER
13758.42846817444,11124.799354027433,2928.77056286671,REORDER
4449.226354788543,6112.488928738111,4719.507038318623,REORDER
45.54784380552418,334.53796780040216,456.25910789507907,REORDER
1727.136397601577,1471.525640454463,480.15206308011716,REORDER
10725.148270515832,13625.558362076368,9713.189272598722,REORDER
32751.259803682424,30227.442237923166,12589.903553202323,REORDER
19055.86890098673,20594.661815837077,11836.123822768885,REORDER
6800.827094485355,8158.490462817982,5436.908599741618,REORDER
56326.08152124512,41607.59475699706,6085.310614250469,REORDER
1052.767795711766,1471.525640454463,1154.5206649699282,REORDER
7966.261160973071,10495.165999104745,7776.487837684047,REORDER
60798.399107138765,64380.400364952744,35772.20144029035,REORDER
4566.11452621978,3891.7323437526575,1271.4839894092065,REORDER
19668.052784857842,23187.790600018987,15113.63311517064,REORDER
4875.74955201465,6529.894694719778,4919.092490065018,REORDER
271.1388532967899,334.53796780040216,230.66809840381336,REORDER
529.0063654954176,926.2544619536142,860.3753274350036,REORDER
2861.2208711848198,3714.816907861006,2711.0044906066887,REORDER
28.3503391151927,334.53796780040216,473.45661258541054,REORDER
5218.856281561072,6561.3408979021815,4623.155065292201,REORDER
490.66761273904166,334.53796780040216,11.139338961561577,REORDER
10513.68399846534,10495.165999104745,5229.065000191778,REORDER
7939.4430937475545,8189.660990340552,4345.048391763275,REORDER
35509.801411666966,19994.821555053004,-5517.569079087458,STOCK OUT
1937.4269855885175,2711.547438319355,2129.8941718905153,REORDER
162.51008975149983,3231.0151701037807,4684.0126654041715,REORDER
2006.1744988693576,1471.525640454463,201.11396181233658,REORDER
12950.483582120809,10865.186114626144,3347.2955898184064,REORDER
3739.0273140096438,4155.180175762669,2493.74294963436,REORDER
6524.380862454837,6561.3408979021815,3317.6304843984353,REORDER
3129.418856808598,3395.839084391265,1964.3397697782998,REORDER
45103.39094702515,45068.68826682802,22499.641453216886,REORDER
6784.837903143834,6561.3408979021815,3057.1734437094383,REORDER
21.772013086148807,334.53796780040216,480.0349386144544,REORDER
18712.55640994719,17451.08467140639,7464.070597162394,REORDER
32016.059225960333,19259.891470251587,-3126.2220205829544,STOCK OUT
10496.414706244746,10495.165999104745,5246.334292412372,REORDER
6629.675983719379,6561.3408979021815,3212.335363133894,REORDER
71206.9059800037,68385.30138755916,31371.04610133503,REORDER
37048.70534639749,35368.826424926505,16004.53429099227,REORDER
33050.79182124712,30179.05562619601,12217.791618046896,REORDER
2015.2073745365758,2211.099755391373,1301.4422585504838,REORDER
14.719592983219945,334.53796780040216,487.08735871738327,REORDER
9133.057278581424,10495.165999104745,6609.691720075694,REORDER
25039.24396988006,24344.244662220462,11477.123023450637,REORDER
55909.83905106894,57005.13526569435,29597.86384747258,REORDER
9504.631733289047,10495.165999104745,6238.1172653680715,REORDER
5474.981978209782,4155.180175762669,757.7882854342215,REORDER
2364.6386375906222,4054.488980335219,3717.0948329122057,REORDER
298.7784781891817,334.53796780040216,203.0284735114215,REORDER
17814.82228818269,16320.55423309458,6666.009061459179,REORDER
3634.4457028896304,1471.525640454463,-1427.1572422079362,STOCK OUT
15167.569650218622,30227.442237923166,30173.593706666124,REORDER
34700.74052730492,32491.826033387515,14036.998522776354,REORDER
8203.207789343916,6561.3408979021815,1638.8035575093563,REORDER
22675.60985860028,24344.244662220462,13840.757134730415,REORDER
367.8600326531603,926.2544619536142,1021.5216602772609,REORDER
20006.371375779985,17095.94535593302,5637.546658119547,REORDER
2760.934002030995,3174.682041308621,2001.0890599319368,REORDER
2124.554487879897,3395.839084391265,2969.2041387070008,REORDER
27240.218331502576,30227.442237923166,18100.94502538217,REORDER
53924.15858799607,39510.58772440777,5341.722998615587,REORDER
13189.263425304956,13709.676386527903,7375.251154486896,REORDER
25927.898908988474,12321.956021398159,-7444.9648768912375,STOCK OUT
8819.932222084031,10495.165999104745,6922.816776573087,REORDER
314.82843309727696,334.53796780040216,186.97851860332628,REORDER
786.092180983721,334.53796780040216,-284.2852292831178,STOCK OUT
192.65351989336403,3231.0151701037807,4653.869235262307,REORDER
259.87678804605235,334.53796780040216,241.93016365455088,REORDER
2810.102256872463,3735.511156865478,2793.164478425754,REORDER
16944.63520605415,16320.55423309458,7536.19614358772,REORDER
3792.2163186017165,3395.839084391265,1301.5423079851812,REORDER
6326.439791925755,4813.182317527097,893.3336843648904,REORDER
4708.807313649256,5827.718745330452,4032.7708043464236,REORDER
16119.098523236242,19365.304112953738,12928.857646194365,REORDER
17925.153504231203,22619.53024205871,16004.141858856863,REORDER
25892.899631378346,26752.929779667134,14236.495038122357,REORDER
10730.090348492266,10495.165999104745,5012.658650164853,REORDER
8824.342455600223,7537.724358949839,2482.2440828245362,REORDER
77632.44888606883,73942.712791586,33281.62030131018,REORDER
2106.863716745412,2963.101531160979,2337.7885799960563,REORDER
12770.678457153243,14683.170230751648,9254.07688897423,REORDER
11013.958227025636,10495.165999104745,4728.790771631482,REORDER
3843.277303883948,5827.718745330452,4898.300814111732,REORDER
3.205648814752091,334.53796780040216,498.60130288585117,REORDER
9036.546376882117,9254.305711046389,4844.912189687466,REORDER
1813.1726572003886,1471.525640454463,394.11580348130565,REORDER
7318.671689690722,8189.660990340552,4965.819795820107,REORDER
10860.160802103876,10943.732630807594,5555.438144107515,REORDER
3119.244229407613,3395.839084391265,1974.5143971792845,REORDER
63317.67081307278,47763.70413702772,8327.885392468801,REORDER
16667.277813456956,16374.780543885048,7894.893002370616,REORDER
187.47847131615373,1471.525640454463,2019.8099893655406,REORDER
14860.19311773689,23187.790600018987,19921.492782291592,REORDER
41263.82684812741,37019.031579553484,14264.720521202813,REORDER
14300.669479091062,13709.676386527903,6263.84510070079,REORDER
18846.81073823362,23187.790600018987,15934.875161794862,REORDER
8881.566663683132,8977.446803564108,4584.603541663029,REORDER
4103.99222964056,4155.180175762669,2128.7780340034433,REORDER
15830.25902189204,16320.55423309458,8650.572327749831,REORDER
1526.1147146440185,1471.525640454463,681.1737460376758,REORDER
19479.216185909918,21449.781821044897,12695.456545657427,REORDER
26079.463176917652,23782.102756237673,9593.69095743886,REORDER
2275.4666783480075,3735.511156865478,3327.8000569502096,REORDER
99368.8412275604,110701.08391904861,66682.78465101252,REORDER
9881.831321593198,10495.165999104745,5860.917677063921,REORDER
26723.88619281592,24344.244662220462,9792.480800514775,REORDER
10762.022479327181,10495.165999104745,4980.726519329937,REORDER
25743.18922548717,25817.588925042972,12983.194162077285,REORDER
2301.8524328555127,2963.101531160979,2142.799863885956,REORDER
15654.82038571519,19652.940169767557,13824.589868936146,REORDER
633.2817822722584,1471.525640454463,1574.0066784094358,REORDER
71606.96060449074,68385.30138755916,30970.991476847994,REORDER
163.83412236567986,334.53796780040216,337.9728293349234,REORDER
51693.35088433363,168711.25859009768,201373.5370008129,REORDER
1086.3015271980846,684.4564896499646,-59.61679272313768,STOCK OUT
26610.06594943387,25395.471980915794,11483.14202193982,REORDER
28901.535217051598,27821.20630566543,12830.274241446547,REORDER
25179.258756064395,26752.929779667134,14950.135913436308,REORDER
2228.9311379021037,1471.525640454463,-21.642677220409496,STOCK OUT
114442.44286167514,120350.21695240974,66082.88256693949,REORDER
6440.30202715023,6978.74666388385,4027.8179686755448,REORDER
7250.389059492938,6336.450713662165,2254.2870110003096,REORDER
47759.25437168731,55885.921020371,36069.627158869196,REORDER
35200.14184433614,36156.66719163634,19034.858943118372,REORDER
3467.2088709698846,4220.982915669696,2864.2655025346594,REORDER
51084.21463474066,57005.13526569435,34423.488263800864,REORDER
9084.60323610909,10495.165999104745,6658.145762548029,REORDER
2024.7224863246277,3395.839084391265,3069.0361402622702,REORDER
10996.034935392514,10495.165999104745,4746.714063264604,REORDER
8169.919911078511,10495.165999104745,7572.829087578607,REORDER
1541.3812877010896,1471.525640454463,665.9071729806046,REORDER
16592.95509673061,16625.235658532787,8344.898391068571,REORDER
9184.070711017555,10133.990218341938,6016.914616495351,REORDER
832.0194334202222,1471.525640454463,1375.269027261472,REORDER
33565.248873839446,30227.442237923166,11775.9144830453,REORDER
31156.005124226034,26752.929779667134,8973.38954527467,REORDER
4041.686510244142,3891.7323437526575,1795.9120053848442,REORDER
3625.824915733393,3891.7323437526575,2211.773599895593,REORDER
98265.76136753164,85466.23818079628,29933.59590366279,REORDER
2801.80564945234,3395.839084391265,2291.952977134558,REORDER
7888.0332509294085,7955.130124931507,4044.6619364678527,REORDER
9304.384504629632,9254.305711046389,4577.074061939951,REORDER
46104.565377967796,47526.529409933864,25185.228736933,REORDER
48.58086744890159,334.53796780040216,453.22608425170165,REORDER
13189.17802337083,13709.676386527903,7375.336556421022,REORDER
31401.037162929762,30227.442237923166,13940.126193954984,REORDER
51823.274077124115,57005.13526569435,33684.42882141741,REORDER
74025.13764198458,40856.50478195,-12740.380469059572,STOCK OUT
18190.53429698625,16320.55423309458,6290.29705265562,REORDER
30167.80413580713,27821.20630566543,11564.005322691013,REORDER
20769.8723962895,11475.381298862427,-3556.800447995858,STOCK OUT
17597.07788598941,16320.55423309458,6883.7534636524615,REORDER
19.783963222013796,334.53796780040216,482.02298847858947,REORDER
1037.1465204744256,1471.525640454463,1170.1419402072686,REORDER
20.702231650066757,334.53796780040216,481.10472005053646,REORDER
9031.6603491741,10495.165999104745,6711.088649483017,REORDER
231.4370028728222,334.53796780040216,270.36994882778106,REORDER
7240.8716540498335,7537.724358949839,4065.7148843749255,REORDER
897.3304582463044,1471.525640454463,1309.95800243539,REORDER
512.8916732997234,448.84815606871086,160.38056080334286,REORDER
9224.16741478029,10495.165999104745,6518.5815838768285,REORDER
2091.223969299877,2462.1090826447244,1601.9396546672097,REORDER
7690.4250416310015,6785.3026828262355,2487.528982608351,REORDER
8957.834090080885,8189.660990340552,3326.657395429944,REORDER
752.2657531589917,334.53796780040216,-250.4588014583885,STOCK OUT
22946.3657256846,23187.790600018987,11835.32017434388,REORDER
21180.878444934064,20594.661815837077,9711.114278821551,REORDER
14843.641186340317,15766.751840297122,8806.486574105367,REORDER
8565.601115822368,20803.342426260668,22639.41252356863,REORDER
16256.076821617999,16320.55423309458,8224.754528023872,REORDER
1773.8927015754177,1471.525640454463,433.3957591062765,REORDER
5008.919502651826,6112.488928738111,4159.81389045534,REORDER
3871.367033924909,4054.488980335219,2210.366436577919,REORDER
16343.126284757242,16625.235658532787,8594.727203041939,REORDER
6477.294904659199,6561.3408979021815,3364.7164421940734,REORDER
334.9766486445203,334.53796780040216,166.83030305608293,REORDER
5061.202922449191,4155.180175762669,1171.5673411948128,REORDER
30231.777577507226,20594.661815837077,660.2151462483889,REORDER
39.609898786647435,334.53796780040216,462.1970529139558,REORDER
15170.101320710584,20594.661815837077,15721.89140304503,REORDER
14370.238246410168,15499.693054352125,8879.30133511802,REORDER
1053.0337756384579,334.53796780040216,-551.2268239378546,STOCK OUT
7052.985469310234,6561.3408979021815,2789.0258775430384,REORDER
1363.4840022862377,1747.965152402107,1258.463726316923,REORDER
15917.30158610834,16320.55423309458,8563.52976353353,REORDER
